,time_sec,gaze_x,gaze_y,gaze_z,Sgaze_x,Sgaze_y,Sgaze_z,REyePos_x,REyePos_y,LEyePos_x,LEyePos_y,yaw,pitch,roll,HeadPos_x,HeadPos_y,set_x,set_y,set_z,WTransG_x,WTransG_y,WTransG_z,RegSgaze_x,RegSgaze_y,RegSgaze_z,CalPSgaze_x,CalPSgaze_y,CalPSgaze_z,ROpenClose,LOpenClose
85,2025-10-22 20:54:43.608634,-0.18864332139492035,-0.19747743010520935,0.964669406414032,386.4679260253906,203.841796875,0.0,58,156,154,149,-4.489668,2.722023,2.148399,472,452,298,168,0,-182.06291949439378,44.82353820209442,489.77517745057645,384.76438759999985,203.10312268559483,0.0,388.8881751081374,206.78320772938315,0.0,1,1
86,2025-10-22 20:54:43.663279,-0.1922772079706192,-0.20155757665634155,0.964669406414032,388.9615478515625,206.60154724121094,0.0,58,157,154,150,-4.6061,4.2476206,1.9295022,472,451,298,168,0,-182.32113328983678,44.695403200257076,489.6888652956401,386.85036909550644,205.02849701985636,0.0,390.97415660364396,208.7085820636447,0.0,1,1
87,2025-10-22 20:54:43.719242,-0.1922772079706192,-0.22832831740379333,0.9587913751602173,389.98162841796875,217.61485290527344,0.0,58,157,154,151,-3.4444652,2.707838,2.2206504,472,451,298,168,0,-182.1082308520399,44.878639205087914,489.753949557409,387.24889905775836,219.5272634934612,0.0,391.37268656589583,223.20734853724952,0.0,1,1
88,2025-10-22 20:54:43.787252,-0.1922772079706192,-0.22832831740379333,0.957809567451477,390.1251220703125,221.92529296875,0.0,59,158,155,152,-4.8114276,2.070798,2.0234897,471,450,298,168,0,-182.0482859752449,44.5045757739067,489.8094882172745,387.3007800732537,219.2859928051033,0.0,391.4245675813912,222.96607784889164,0.0,1,1
89,2025-10-22 20:54:43.856446,-0.17659059166908264,-0.22832831740379333,0.957809567451477,384.5517272949219,223.09278869628906,0.0,59,155,154,147,-3.7056575,4.6539993,1.4837668,471,453,298,168,0,-182.35719486578222,44.67865985966389,489.67793240993836,379.5635331492514,219.42871583835637,0.0,383.68732065738885,223.10880088214475,0.0,1,1
90,2025-10-22 20:54:43.928295,-0.14247781038284302,-0.22675219178199768,0.9587913751602173,369.9095153808594,222.7566680908203,0.0,58,156,154,148,-3.6490192,3.812748,1.6186011,471,452,298,168,0,-182.56368862604293,45.43703129761122,489.52919848367065,362.23325401653256,219.22741200123065,0.0,366.3570415246701,222.907497045019,0.0,1,1
91,2025-10-22 20:54:43.991243,-0.14247781038284302,-0.21603551506996155,0.9647966623306274,363.3511962890625,217.5896453857422,0.0,58,156,154,148,-3.6779957,4.595747,1.6001709,471,452,298,168,0,-182.4051932604751,45.030688327910475,489.62782963473677,361.63653115803976,212.6849923087409,0.0,365.7603186661772,216.36507735252928,0.0,1,1
92,2025-10-22 20:54:44.054717,-0.15831196308135986,-0.21001122891902924,0.9659340977668762,366.92181396484375,212.77349853515625,0.0,58,157,154,149,-4.219283,5.259104,1.7879617,471,451,298,168,0,-182.29465091343488,44.867272425906826,489.6829372587697,369.47613988405527,209.3507705883683,0.0,373.59992739219274,213.03085563215666,0.0,1,1
93,2025-10-22 20:54:44.122040,-0.15831196308135986,-0.21001122891902924,0.9659340977668762,369.3094177246094,210.83175659179688,0.0,58,155,153,147,-4.2083206,3.006096,1.6465976,472,453,298,168,0,-182.1560590821519,44.854842903048784,489.7341186748618,369.34593644124885,209.3494688144076,0.0,373.4697239493863,213.02955385819595,0.0,1,1
94,2025-10-22 20:54:44.192859,-0.16362333297729492,-0.21001122891902924,0.9647966623306274,372.8380126953125,210.6800079345703,0.0,58,157,154,150,-4.403425,4.5197964,1.8808801,472,451,298,168,0,-182.5102713864076,45.239837151621465,489.56704323000747,372.462511069936,209.82362472583196,0.0,376.58629857807347,213.5037097696203,0.0,1,1
95,2025-10-22 20:54:44.257558,-0.1764625608921051,-0.2117619514465332,0.9598146080970764,379.06414794921875,211.48326110839844,0.0,58,158,154,152,-4.561084,2.6920853,2.155319,472,450,298,168,0,-182.1663925021562,44.54392571586035,489.76292291013556,379.1344406558679,210.6170569397848,0.0,383.2582281640054,214.2971419835731,0.0,1,1
96,2025-10-22 20:54:44.321649,-0.1764625608921051,-0.21778197586536407,0.9598146080970764,381.4077453613281,214.14419555664062,0.0,58,156,154,148,-3.6332479,3.4545956,1.7494133,472,452,298,168,0,-181.87033600868762,44.49529813515879,489.8775607515745,378.8594604066081,213.66626803114661,0.0,382.98324791474556,217.34635307493497,0.0,1,1
97,2025-10-22 20:54:44.382592,-0.18291479349136353,-0.21778197586536407,0.9598146080970764,384.7012023925781,215.6905517578125,0.0,58,158,154,151,-4.202664,4.6989517,1.5609801,472,450,298,168,0,-182.55474370419273,45.034664675245644,489.56933462848747,382.7782686032977,214.13569805064614,0.0,386.9020561114352,217.8157830944345,0.0,1,1
98,2025-10-22 20:54:44.449704,-0.1838531196117401,-0.21232911944389343,0.9598146080970764,385.9718322753906,214.0767059326172,0.0,58,156,154,149,-4.3059254,4.8864183,1.864136,472,451,298,168,0,-182.38493343135966,44.67771883069139,489.66824251729287,383.10601297726794,211.01931278643252,0.0,387.22980048540546,214.6993978302209,0.0,1,1
99,2025-10-22 20:54:44.514450,-0.1841541826725006,-0.2117619514465332,0.9619057178497314,386.0693664550781,212.72608947753906,0.0,58,156,154,149,-3.9614244,5.056509,1.4986608,472,451,298,168,0,-182.36526183358228,44.48872138334205,489.69233466708675,383.04030712428244,210.31140851243478,0.0,387.16409463242,213.99149355622313,0.0,1,1
100,2025-10-22 20:54:44.581953,-0.1918056607246399,-0.194366455078125,0.9644384980201721,388.3509521484375,206.04443359375,0.0,57,157,153,150,-4.392756,4.0360584,1.5760725,473,450,298,168,0,-182.38886867929358,44.854477857770846,489.64932012294327,386.6941827501766,201.55284229669073,0.0,390.81797025831406,205.23292734047908,0.0,1,1
101,2025-10-22 20:54:44.644419,-0.19224737584590912,-0.1794501096010208,0.9628996253013611,389.283935546875,197.84425354003906,0.0,57,157,153,150,-4.2036924,4.6504116,1.372658,473,450,298,168,0,-182.1547850104772,44.54770130396846,489.76324542725115,386.8630938975549,193.8398134294786,0.0,390.9868814056925,197.51989847326695,0.0,1,1
102,2025-10-22 20:54:44.708204,-0.19224737584590912,-0.1936158537864685,0.9628996253013611,389.4073791503906,199.6647491455078,0.0,57,157,153,150,-4.2126846,5.1442575,1.4754932,473,450,298,168,0,-182.07270253418983,44.46580369247616,489.8028960011873,386.788927842242,200.97106414973382,0.0,390.91271535037953,204.6511491935222,0.0,1,1
103,2025-10-22 20:54:44.778558,-0.19224737584590912,-0.1794501096010208,0.9644384980201721,389.21649169921875,195.94036865234375,0.0,58,157,154,150,-4.2244506,3.3762455,1.3500783,472,450,298,168,0,-182.1447544264709,44.31175281730158,489.78924354993114,386.7022208336351,193.4630635433967,0.0,390.8260083417726,197.143148587185,0.0,1,1
104,2025-10-22 20:54:44.841510,-0.17768633365631104,-0.1794501096010208,0.9648688435554504,383.9424133300781,194.45001220703125,0.0,58,157,154,149,-3.4691312,4.1502094,1.4451087,472,450,298,168,0,-182.29093332170626,44.12013289266721,489.75144184307675,379.40637844930035,193.2237662062304,0.0,383.5301659574378,196.90385125001876,0.0,1,1
105,2025-10-22 20:54:44.904043,-0.1775977462530136,-0.1936158537864685,0.9648688435554504,381.4138488769531,199.460205078125,0.0,61,155,156,149,-2.8985455,3.2137613,0.87278056,472,451,298,168,0,-182.06856414319432,44.499853673716196,489.80315329086716,379.1485619950893,200.80416078053406,0.0,383.2723495032268,204.4842458243224,0.0,1,1
106,2025-10-22 20:54:44.974805,-0.14370274543762207,-0.20349587500095367,0.9648688435554504,368.5182800292969,205.4735107421875,0.0,61,156,156,151,-3.0991168,2.6728802,1.5944517,473,450,298,168,0,-181.93733874204176,44.54515657306061,489.8488472191367,361.81778450136323,205.87456538539573,0.0,365.94157200950076,209.55465042918408,0.0,1,1
107,2025-10-22 20:54:45.039196,0.31311067938804626,-0.2211473137140274,0.9222124218940735,196.411376953125,217.82757568359375,-2.842170943040401e-14,61,156,156,151,-2.2245893,3.141161,0.93973565,473,450,298,168,0,-181.67680134372048,44.51604504940027,489.9471338298624,122.25416210647765,220.0235097375146,0.0,126.37794961461512,223.70359478130294,-5.684341886080802e-14,1,1
108,2025-10-22 20:54:45.104167,0.3160417973995209,-0.22690506279468536,0.9216573238372803,120.98029327392578,224.8789825439453,-2.842170943040401e-14,61,157,156,151,-3.3315735,3.954773,1.1357763,473,450,298,168,0,-181.3885516920011,44.34238370989402,490.0683128658925,120.2660077159484,223.01122632455372,-5.684341886080802e-14,124.3897952240859,226.6913113683421,0.0,1,1
109,2025-10-22 20:54:45.170352,0.3188129961490631,-0.2361200451850891,0.9188932776451111,97.10121154785156,230.93267822265625,-2.842170943040401e-14,60,157,156,152,-3.4169059,2.888317,1.2360189,474,450,298,168,0,-181.39046551428427,44.70384879659293,490.03489046272153,118.29608010684194,228.64159971562174,-5.684341886080802e-14,122.41986761497935,232.32168475941006,0.0,1,1
110,2025-10-22 20:54:45.235754,0.3188129961490631,-0.23758471012115479,0.9188932776451111,96.6954574584961,233.45663452148438,0.0,61,157,156,151,-3.0864625,5.0529213,1.147146,473,450,298,168,0,-181.16103694662138,45.08838188396594,490.0882594593652,118.0481349930954,229.82102008411454,0.0,122.17192250123287,233.50110512790286,0.0,1,1
111,2025-10-22 20:54:45.308893,0.322007417678833,-0.2386484146118164,0.9161649346351624,102.06950378417969,233.91751098632812,2.842170943040401e-14,60,158,155,154,-3.4573636,4.1665115,1.593456,474,449,298,168,0,-181.14140989775368,44.46503138810002,490.15057890165565,115.79142494376097,230.1602727379946,5.684341886080802e-14,119.91521245189844,233.84035778178293,0.0,1,1
112,2025-10-22 20:54:45.373379,0.326719731092453,-0.24743932485580444,0.9120597243309021,106.0384521484375,237.71192932128906,-2.842170943040401e-14,60,158,155,152,-2.6247027,3.8364239,1.342015,474,450,298,168,0,-180.95999649374082,45.247179204778554,490.14715795694946,112.3033753379452,236.24050156191333,0.0,116.42716284608267,239.9205866057017,-5.684341886080802e-14,1,1
113,2025-10-22 20:54:45.438944,0.32698753476142883,-0.30457788705825806,0.8942947387695312,107.53915405273438,262.4477844238281,2.842170943040401e-14,60,158,155,154,-2.6110854,3.6248474,1.1444705,474,449,298,168,0,-181.36138600848898,45.045629031210616,490.0200198948214,109.11658299611022,269.95382149682507,0.0,113.24037050424766,273.63390654061345,5.684341886080802e-14,1,1
114,2025-10-22 20:54:45.505971,0.326719731092453,-0.31388482451438904,0.8917379975318909,108.5746841430664,276.8404235839844,2.842170943040401e-14,61,157,156,152,-2.8593462,2.0937614,1.3598812,473,450,298,168,0,-181.02019760554887,45.2437709871016,490.122989504056,108.37112408816293,275.7809733366149,5.684341886080802e-14,112.4949115963004,279.4610583804033,0.0,1,1
115,2025-10-22 20:54:45.570563,0.326719731092453,-0.31418290734291077,0.8913699984550476,109.67096710205078,281.4092712402344,-2.842170943040401e-14,60,157,155,152,-2.2547822,1.5537,1.1203644,473,450,298,168,0,-181.37190882398073,44.99054287093228,490.01539259162223,108.6881370471956,275.724946318784,-5.684341886080802e-14,112.81192455533304,279.4050313625724,0.0,1,1
116,2025-10-22 20:54:45.639686,0.32600557804107666,-0.3141874372959137,0.8913699984550476,110.83563232421875,281.7712707519531,2.842170943040401e-14,61,158,156,153,-3.9363945,3.1956158,1.3964174,473,449,298,168,0,-181.65878970409202,45.22682359934865,489.8865032340251,109.41475074089368,275.9182867751189,0.0,113.53853824903112,279.59837181890725,5.684341886080802e-14,1,1
117,2025-10-22 20:54:45.705159,0.32600557804107666,-0.3328888714313507,0.8887170553207397,110.84859466552734,288.3961486816406,-2.842170943040401e-14,61,157,156,152,-2.2974985,4.062504,0.93174434,472,450,298,168,0,-181.44669300621487,45.479181822739996,489.9425481614614,108.64725149733988,287.0158633311037,-5.684341886080802e-14,112.77103900547729,290.69594837489205,0.0,1,1
118,2025-10-22 20:54:45.766343,0.32600557804107666,-0.33998554944992065,0.8887170553207397,110.76239013671875,292.9854736328125,-2.842170943040401e-14,61,157,156,153,-1.6350815,2.2028399,0.82180715,472,450,298,168,0,-181.39879376402942,45.04660217276437,490.00010277015826,108.57823965990846,290.5176430210631,0.0,112.70202716804593,294.1977280648515,-5.684341886080802e-14,1,1
119,2025-10-22 20:54:45.819124,0.3324551582336426,-0.34295937418937683,0.8772644996643066,106.54930877685547,296.9561767578125,-2.842170943040401e-14,61,157,156,152,-2.485396,3.7793388,1.0214937,472,450,298,168,0,-181.3929484912572,44.905317147564006,490.0156625900867,102.61750662288938,294.4906590847693,-5.684341886080802e-14,106.74129413102679,298.17074412855766,0.0,1,1
120,2025-10-22 20:54:45.878765,0.3324551582336426,-0.34295937418937683,0.8772644996643066,104.79239654541016,298.1941223144531,2.842170943040401e-14,60,158,156,153,-2.486363,2.689581,1.0319726,473,449,298,168,0,-181.49237894724237,45.24903673155296,489.9466656371286,102.74308471498901,294.8074048748608,0.0,106.86687222312642,298.4874899186492,5.684341886080802e-14,1,1
121,2025-10-22 20:54:45.935147,0.33960169553756714,-0.34515032172203064,0.8749525547027588,101.06625366210938,299.3171081542969,-2.842170943040401e-14,60,158,156,153,-2.1951566,2.5740771,0.7740674,473,449,298,168,0,-181.4067916629809,45.246589299773966,489.97958376382496,98.15225945770248,296.5509270326768,0.0,102.27604696583995,300.23101207646516,-5.684341886080802e-14,1,1
122,2025-10-22 20:54:46.005856,0.33960169553756714,-0.34295937418937683,0.8749525547027588,99.94242858886719,298.0820007324219,-2.842170943040401e-14,60,160,155,155,-3.8549306,2.2281094,1.4421852,474,447,298,168,0,-181.75893160832737,44.640344449875535,489.90495102073794,98.53336715216713,294.6884820002043,0.0,102.6571546603046,298.36856704399264,-5.684341886080802e-14,1,1
123,2025-10-22 20:54:46.069493,0.33567723631858826,-0.34073588252067566,0.8781912326812744,101.39043426513672,296.2263488769531,-2.842170943040401e-14,60,159,155,153,-2.61233,3.349907,1.0813911,474,448,298,168,0,-181.21786137497384,45.072791779911235,490.06816701338346,100.82045077831071,293.23567857693433,-5.684341886080802e-14,104.94423828644818,296.9157636207227,0.0,1,1
124,2025-10-22 20:54:46.128697,0.32004836201667786,-0.33932188153266907,0.8848317265510559,109.36505889892578,293.879150390625,2.842170943040401e-14,62,160,156,157,-3.2214966,1.8254976,1.3638027,473,445,298,168,0,-181.3128687907394,45.23979991997022,490.016973490834,110.99591750067592,291.1729003726506,5.684341886080802e-14,115.11970500881338,294.8529854164389,0.0,1,1
125,2025-10-22 20:54:46.185299,0.33567723631858826,-0.34073588252067566,0.8781912326812744,105.87810516357422,293.9575500488281,2.842170943040401e-14,60,159,155,154,-2.8587508,1.846374,0.99684405,474,447,298,168,0,-181.30916248027884,44.517340522653946,490.0811623761661,100.90678457433103,292.6852694861684,5.684341886080802e-14,105.0305720824685,296.3653545299568,0.0,1,1
126,2025-10-22 20:54:46.241200,0.325158029794693,-0.34073588252067566,0.8784688711166382,107.9514389038086,294.2728576660156,-2.842170943040401e-14,62,160,156,156,-3.9559329,1.7786293,1.5041463,473,444,298,168,0,-181.15687430314097,44.734821477444065,490.12009686296216,106.66775581525548,292.857755531947,-5.684341886080802e-14,110.79154332339297,296.53784057573546,0.0,1,1
127,2025-10-22 20:54:46.300059,0.325158029794693,-0.3482029139995575,0.8784688711166382,109.12370300292969,296.83477783203125,-2.842170943040401e-14,61,159,157,155,-2.8639908,1.9734411,1.3320568,472,443,298,168,0,-181.56868067195205,43.958690134878516,490.03942623818375,107.10942175254723,296.2156949168623,0.0,111.23320926068476,299.8957799606506,-5.684341886080802e-14,1,1
128,2025-10-22 20:54:46.356976,0.32664814591407776,-0.3492167592048645,0.8782645463943481,109.02674865722656,298.2557067871094,-2.842170943040401e-14,60,157,155,151,-1.842802,-1.5200009,1.2276242,473,445,298,168,0,-181.7504235576282,43.76339710646731,489.9843223431164,106.43803067683004,296.60936885403146,0.0,110.56181818496756,300.2894538978197,-5.684341886080802e-14,1,1
129,2025-10-22 20:54:46.417476,0.32664814591407776,-0.3500923812389374,0.8782645463943481,109.00064849853516,298.9503479003906,2.842170943040401e-14,60,159,156,154,-3.4390473,0.61251163,1.7467697,473,442,298,168,0,-181.96021752717465,43.59377073471581,489.92126133165,106.67127858466827,296.9031152678455,0.0,110.79506609280568,300.58320031163396,5.684341886080802e-14,1,1
130,2025-10-22 20:54:46.473348,0.325158029794693,-0.3500923812389374,0.8784688711166382,109.3385238647461,298.58966064453125,-2.842170943040401e-14,60,161,156,157,-3.6599312,0.66012526,1.3076236,473,438,298,168,0,-181.75305329805383,42.85017188458707,490.0660310399365,107.28394683002728,296.1717876175437,-5.684341886080802e-14,111.40773433816477,299.8518726613321,0.0,1,1
131,2025-10-22 20:54:46.533733,0.30937522649765015,-0.3511127233505249,0.8820910453796387,115.812744140625,297.70294189453125,-2.842170943040401e-14,61,160,157,156,-3.9022546,-1.4468586,1.7130992,473,438,298,168,0,-181.448938298411,42.1506375505488,490.2392506710082,116.43244594673698,295.3060912044812,0.0,120.5562334548745,298.98617624826954,-5.684341886080802e-14,1,1
132,2025-10-22 20:54:46.597992,0.3026127219200134,-0.3511127233505249,0.8880325555801392,121.75641632080078,296.0215148925781,2.842170943040401e-14,61,159,156,154,-2.3303323,-1.7090878,1.329839,474,439,298,168,0,-181.16569046365296,41.61032533860871,490.3888472415159,120.98186590083554,293.5193297405988,0.0,125.10565340897298,297.19941478438716,5.684341886080802e-14,1,1
133,2025-10-22 20:54:46.662447,0.29712215065956116,-0.3453235924243927,0.8904940485954285,126.3851547241211,292.826416015625,2.842170943040401e-14,59,161,155,157,-4.7310853,-0.20116758,1.6156929,476,437,298,168,0,-181.17225559296435,41.77131236743329,490.3747559936446,124.47867160358513,289.95086646717033,0.0,128.6024591117226,293.6309515109587,5.684341886080802e-14,1,1
134,2025-10-22 20:54:46.727212,0.2968468964099884,-0.3453235924243927,0.8919946551322937,128.12144470214844,291.4512634277344,2.842170943040401e-14,59,161,154,158,-7.011549,-0.091817856,2.0339305,477,437,298,168,0,-181.14988925608952,41.962287325819325,490.3667891719563,124.88553372055978,289.8188471052415,5.684341886080802e-14,129.0093212286973,293.4989321490298,0.0,1,1
135,2025-10-22 20:54:46.795629,0.27597182989120483,-0.346956729888916,0.8963596224784851,136.71981811523438,291.31036376953125,0.0,59,159,154,156,-4.313038,-1.9177961,2.0252445,477,438,298,168,0,-181.03976676176336,42.29709036419068,490.37662076741896,136.98707402773533,290.1264369825228,0.0,141.11086153587277,293.8065220263112,0.0,1,1
136,2025-10-22 20:54:46.858115,0.268953800201416,-0.346956729888916,0.8973727226257324,142.82347106933594,290.9825744628906,2.842170943040401e-14,58,160,153,158,-6.7164416,-2.2756736,2.1537492,478,436,298,168,0,-181.05096391681494,41.80272605280223,490.41494618735277,140.99229189655335,289.43260046792614,0.0,145.1160794046908,293.1126855117145,5.684341886080802e-14,1,1
137,2025-10-22 20:54:46.924649,0.268953800201416,-0.35337457060813904,0.8973727226257324,144.62928771972656,293.1607666015625,-2.842170943040401e-14,58,163,153,161,-6.9783845,-0.8755827,1.7463157,479,432,298,168,0,-180.9076242188126,41.406852276629,490.5022254734864,140.82279350763844,292.5784515637967,-5.684341886080802e-14,144.94658101577588,296.2585366075851,0.0,1,1
138,2025-10-22 20:54:46.990828,0.27597182989120483,-0.35667484998703003,0.8963596224784851,141.7943878173828,295.4764404296875,2.842170943040401e-14,57,161,152,160,-6.4938126,-2.4004078,2.2670834,481,431,298,168,0,-180.8255477961451,41.193889620920956,490.5499192828271,136.71949979352254,294.4087422290961,5.684341886080802e-14,140.84328730166007,298.0888272728845,0.0,1,1
139,2025-10-22 20:54:47.054471,0.27623802423477173,-0.3567105531692505,0.8924548029899597,139.22396850585938,295.9543151855469,2.842170943040401e-14,56,158,151,157,-5.951346,-8.225325,2.1576111,483,430,298,168,0,-180.55560829463764,39.568988654473465,490.78087507364194,135.57094032963298,293.74983761955684,0.0,139.69472783777047,297.4299226633452,5.684341886080802e-14,1,1
140,2025-10-22 20:54:47.125065,0.29755955934524536,-0.3582024574279785,0.8849572539329529,128.25682067871094,297.417724609375,-2.842170943040401e-14,57,158,151,158,-6.1163063,-8.360969,1.880305,483,426,298,168,0,-179.83128697505038,39.0045938494491,491.0934428663639,121.62998298377556,295.80127903063857,-5.684341886080802e-14,125.75377049191303,299.4813640744269,0.0,1,1
141,2025-10-22 20:54:47.194894,0.29755955934524536,-0.3615850508213043,0.8849572539329529,123.46795654296875,298.4171447753906,-2.842170943040401e-14,56,158,149,159,-6.318152,-7.9186816,1.6634576,484,425,298,168,0,-179.75881757798564,37.77733919671777,491.2161795347015,121.51624439683332,296.5012916806205,0.0,125.64003190497078,300.18137672440884,-5.684341886080802e-14,1,1
142,2025-10-22 20:54:47.261882,0.29755955934524536,-0.3620426058769226,0.8831514120101929,122.11907958984375,298.92388916015625,0.0,54,156,146,160,-8.591842,-7.3495083,1.9350865,485,427,298,168,0,-180.15974491819205,37.48709413721768,491.0941826969287,121.6205466646656,296.8259288441526,0.0,125.74433417280304,300.506013887941,0.0,0,1
143,2025-10-22 20:54:47.329050,0.15940150618553162,-0.3620426058769226,0.8801972270011902,175.54856872558594,299.8661193847656,-2.842170943040401e-14,52,157,145,159,-8.214266,-1.0874844,1.0126526,486,430,298,168,0,-180.2691837816547,38.09024407496878,491.0096817694067,198.27336970186394,298.07001110407396,0.0,202.3971572100014,301.75009614786234,-5.684341886080802e-14,1,1
144,2025-10-22 20:54:47.394064,-0.37177520990371704,-0.3582024574279785,0.8849572539329529,404.47601318359375,298.9950866699219,-2.842170943040401e-14,50,154,144,159,-4.8918843,-0.8558364,1.5186574,488,435,298,168,0,-179.80536931414173,39.60517966609114,491.06110932903886,493.02753689984894,296.38877726313376,-5.684341886080802e-14,497.15132440798646,300.06886230692214,0.0,1,1
145,2025-10-22 20:54:47.460237,-0.3825781047344208,-0.3208598494529724,0.9047576785087585,502.20703125,281.97088623046875,-2.842170943040401e-14,46,150,141,156,-5.272686,2.4064708,1.9147775,492,440,298,168,0,-179.66240408516575,40.49075301464434,491.0392647130716,494.2238793324276,272.6487954484011,0.0,498.347666840565,276.3288804921894,-5.684341886080802e-14,1,1
146,2025-10-22 20:54:47.524433,-0.38393697142601013,-0.13090291619300842,0.9072227478027344,529.825439453125,204.2189483642578,0.0,42,147,137,152,-5.7865167,0.04728985,2.5963886,498,446,298,168,0,-179.07514159058587,42.77097228748695,491.06268666277464,493.8178409916195,171.64400010177903,0.0,497.94162849975703,175.32408514556738,0.0,1,1
147,2025-10-22 20:54:47.593528,-0.38393697142601013,0.03802145645022392,0.9136829972267151,526.4318237304688,108.51091003417969,2.842170943040401e-14,45,144,141,149,-5.697719,0.09514713,2.9599206,499,448,298,168,0,-178.25411716984064,43.85341576239312,491.2634473730728,491.61178918855467,81.42800348768662,5.684341886080802e-14,495.7355766966921,85.10808853147496,0.0,1,1
148,2025-10-22 20:54:47.661546,-0.3825781047344208,0.14653229713439941,0.9140332341194153,514.3673095703125,31.086881637573242,2.842170943040401e-14,45,138,140,143,-6.05057,-1.4671116,3.3974164,504,451,298,168,0,-177.26546435192287,43.72491176026021,491.6320600194439,489.96797549557397,22.9271543723508,5.684341886080802e-14,494.09176300371143,26.607239416139123,0.0,1,1
149,2025-10-22 20:54:47.740665,-0.3740038275718689,0.14653229713439941,0.9168570637702942,499.3538513183594,5.100674629211426,2.842170943040401e-14,44,140,139,147,-6.003278,4.9565067,1.8339794,509,441,298,168,0,-175.60622990840292,42.78803921964165,492.3090073073065,483.35345408973694,22.124835923961612,5.684341886080802e-14,487.47724159787435,25.804920967749936,0.0,1,1
150,2025-10-22 20:54:47.810747,-0.37135082483291626,0.14702185988426208,0.9168570637702942,488.9223937988281,1.0330973863601685,2.842170943040401e-14,47,141,141,148,-4.9681087,-2.6037698,2.995466,513,432,298,168,0,-174.3870723727987,40.46847213650964,492.93916560641344,480.96498959996035,19.441348214877678,5.684341886080802e-14,485.0887771080978,23.121433258666016,0.0,1,1
151,2025-10-22 20:54:47.879556,-0.3633187711238861,0.15907391905784607,0.9168570637702942,480.025146484375,-1.1828290224075317,-2.842170943040401e-14,49,142,142,148,-5.8331056,-2.375833,2.0163686,515,428,298,168,0,-172.68714060033764,36.91224770486554,493.81431431757073,475.2934944911457,9.253615374381837,0.0,479.41728199928315,12.933700418170176,-5.684341886080802e-14,1,1
152,2025-10-22 20:54:47.951728,-0.35784974694252014,0.16370491683483124,0.9179003238677979,473.839111328125,-0.9309999346733093,2.842170943040401e-14,48,144,141,150,-5.0666676,-2.8945904,2.2563198,518,426,298,168,0,-171.85030868254617,35.38308349492332,494.2144767047924,471.4480230767866,5.259064942313202,5.684341886080802e-14,475.57181058492415,8.93914998610154,0.0,1,1
153,2025-10-22 20:54:48.030793,-0.35784974694252014,0.16370491683483124,0.9181630611419678,471.5387878417969,1.4734821319580078,2.842170943040401e-14,47,145,140,150,-5.527253,-2.8557167,2.3920348,520,427,298,168,0,-171.37406356648657,35.251403626276655,494.3921730162738,470.9858998806453,5.12092474291174,0.0,475.10968738878285,8.80100978670005,5.684341886080802e-14,1,1
154,2025-10-22 20:54:48.107044,-0.36315613985061646,0.17147158086299896,0.9179003238677979,472.9820556640625,1.3260892629623413,-2.842170943040401e-14,46,144,139,150,-5.67338,-2.0710287,2.5192845,521,428,298,168,0,-170.8260165203025,35.8466186870527,494.53669718738354,473.4082734293117,1.4806913424810233,-5.684341886080802e-14,477.5320609374492,5.160776386269333,0.0,1,1
155,2025-10-22 20:54:48.174367,-0.3633187711238861,0.17695024609565735,0.9147065281867981,474.34576416015625,-0.30568984150886536,2.842170943040401e-14,48,146,142,153,-4.9860315,-1.4415314,2.2809403,519,426,298,168,0,-170.22794755118804,36.02445537984904,494.730882984157,473.65842011951213,-1.663648714077226,0.0,477.78220762764965,2.016436329711098,5.684341886080802e-14,1,1
156,2025-10-22 20:54:48.242778,-0.4027194678783417,0.21010181307792664,0.8861947059631348,494.87811279296875,-15.691118240356445,-2.842170943040401e-14,47,145,141,154,-4.8160934,1.9903603,2.8866384,520,428,298,168,0,-170.2063745519098,36.01722424848293,494.7384447651229,501.95852546797335,-23.259183585335535,0.0,506.08231297611087,-19.579098541547182,-5.684341886080802e-14,1,1
157,2025-10-22 20:54:48.309281,-0.4299107491970062,0.22692745923995972,0.8741497993469238,516.7716064453125,-29.317773818969727,2.842170943040401e-14,46,144,140,153,-5.298615,0.36711597,3.1404197,521,430,298,168,0,-170.2816011487082,36.75991118359488,494.65881983302125,520.4818086887574,-33.63475335909871,0.0,524.605596196895,-29.954668315310386,5.684341886080802e-14,1,1
158,2025-10-22 20:54:48.377780,-0.4301384687423706,0.2290765643119812,0.8716148138046265,525.64306640625,-34.84674072265625,2.842170943040401e-14,46,144,140,154,-4.3143554,0.796165,2.8951185,521,430,298,168,0,-170.12872143871968,37.43288279017474,494.6647632220241,521.1686342901573,-34.55647566098753,5.684341886080802e-14,525.2924217982948,-30.876390617199192,0.0,1,1
159,2025-10-22 20:54:48.451331,-0.4299107491970062,0.24294990301132202,0.8716148138046265,527.51708984375,-41.297122955322266,2.842170943040401e-14,46,144,140,153,-4.7131,-0.43527603,3.0019338,521,431,298,168,0,-170.12950690429525,37.527596620545005,494.65527350133715,521.0355021512243,-42.33260818090156,0.0,525.1592896593618,-38.65252313711325,5.684341886080802e-14,1,1
160,2025-10-22 20:54:48.528342,-0.4301384687423706,0.2475096732378006,0.8695700764656067,527.3237915039062,-44.77674102783203,0.0,46,144,140,153,-5.1293335,1.0963535,3.1367724,520,431,298,168,0,-170.28880702118147,37.88955606028925,494.5715812739759,521.8566475772221,-44.86486507041502,0.0,525.9804350853598,-41.184780026626726,0.0,1,1
